date,AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,RTX,TRV,UNH,V,VZ,WBA,WMT,XOM
2019-06-14,-73.19339752197266,-9.74592399597168,21.375728607177734,-1.4573991298675537,-100.0,-25.6112003326416,-100.0,100.0,99.51900482177734,89.64710235595703,100.0,-99.3819351196289,40.14169692993164,-100.0,-80.50151824951172,8.973458290100098,100.0,-100.0,100.0,100.0,-11.185261726379395,18.38014793395996,88.55223083496094,100.0,100.0,-100.0,-100.0,-100.0,-72.56401824951172,100.0
2019-06-17,-75.42689514160156,-12.329080581665039,100.0,-6.94484281539917,34.435482025146484,12.88925552368164,-69.87207794189453,5.49616813659668,5.594947814941406,100.0,-17.335956573486328,100.0,-100.0,45.94508361816406,30.425029754638672,26.79084587097168,28.735034942626953,-57.37197494506836,100.0,-72.41239929199219,100.0,-3.106379508972168,-100.0,-9.714926719665527,15.667790412902832,-100.0,-100.0,-100.0,-100.0,100.0
2019-06-18,100.0,100.0,70.40689849853516,-100.0,20.72056007385254,100.0,-100.0,-100.0,100.0,32.91619873046875,-53.96211242675781,-62.24028396606445,-57.93657302856445,-100.0,24.60576820373535,100.0,-100.0,-59.56957244873047,100.0,100.0,-2.632899522781372,61.35091018676758,57.76667022705078,74.74337768554688,-22.161792755126953,-26.32821273803711,100.0,12.422561645507812,-97.40287780761719,100.0
2019-06-19,92.44468688964844,-90.66697692871094,25.380647659301758,-50.484901428222656,56.636322021484375,-68.25172424316406,-100.0,100.0,100.0,-94.31439971923828,35.99054718017578,81.82271575927734,-12.778356552124023,-100.0,-27.4149112701416,100.0,-100.0,-100.0,100.0,100.0,100.0,100.0,-47.339664459228516,-100.0,71.51069641113281,99.08412170410156,21.884929656982422,-100.0,36.63884353637695,53.31098937988281
2019-06-20,-100.0,-100.0,-100.0,100.0,-30.17570686340332,10.916176795959473,-100.0,100.0,-24.87881088256836,58.144317626953125,100.0,96.42875671386719,23.122722625732422,-19.09455680847168,-100.0,100.0,-64.10601043701172,-100.0,100.0,51.99080276489258,-100.0,100.0,96.19572448730469,-100.0,100.0,17.193464279174805,-54.650543212890625,-100.0,-80.01863861083984,100.0
2019-06-21,3.245303153991699,-100.0,5.497402191162109,19.19622230529785,-75.81134033203125,-8.192973136901855,-100.0,100.0,-51.74787139892578,46.84462356567383,-56.610328674316406,100.0,-29.676076889038086,-14.764028549194336,-94.01471710205078,88.4348373413086,-82.6771240234375,-100.0,100.0,100.0,100.0,34.67066192626953,42.70436096191406,-100.0,100.0,-100.0,-63.600521087646484,-100.0,-42.94105529785156,57.02742385864258
2019-06-24,72.58702850341797,-45.99274826049805,-17.125463485717773,-23.879026412963867,-100.0,-65.74524688720703,-3.9665579795837402,100.0,-3.215280055999756,-17.05234718322754,41.04252243041992,-69.9827880859375,89.59813690185547,100.0,-77.98991394042969,-24.857229232788086,100.0,-100.0,100.0,-68.02281188964844,86.73735046386719,25.981212615966797,-69.00540924072266,-43.60797119140625,66.7740249633789,100.0,100.0,-27.530420303344727,-100.0,44.85050582885742
2019-06-25,100.0,-15.405519485473633,100.0,5.6466803550720215,100.0,100.0,-73.50372314453125,93.54999542236328,52.982337951660156,44.4000129699707,-73.06832122802734,100.0,12.638389587402344,31.80227279663086,-71.89280700683594,-18.490201950073242,100.0,-100.0,77.76722717285156,94.0985107421875,2.7235493659973145,-66.22816467285156,7.194540023803711,-24.07622718811035,8.314311981201172,-100.0,12.006098747253418,-100.0,-75.98226928710938,100.0
2019-06-26,7.112979888916016,-75.74006652832031,60.0231819152832,-15.349054336547852,74.94145965576172,-57.93296813964844,-100.0,52.509254455566406,100.0,100.0,-100.0,47.521018981933594,80.71216583251953,-100.0,-38.098716735839844,-100.0,-100.0,-100.0,100.0,100.0,100.0,100.0,-100.0,-15.026871681213379,48.70934295654297,-55.66754150390625,-100.0,-100.0,-100.0,-0.33714771270751953
2019-06-27,-14.487293243408203,19.780561447143555,-80.52001190185547,-75.18097686767578,-8.001287460327148,-100.0,-79.14002990722656,100.0,-72.26605987548828,19.995403289794922,100.0,100.0,-90.37796020507812,-100.0,-79.11267852783203,100.0,-19.438339233398438,-100.0,48.135257720947266,34.96274948120117,46.851776123046875,-38.599456787109375,-100.0,28.031885147094727,100.0,-100.0,58.04695510864258,-46.231353759765625,89.93022155761719,100.0
2019-06-28,-50.61150360107422,-22.147350311279297,-33.972049713134766,-59.51954650878906,-26.977163314819336,-67.6817398071289,-100.0,69.39315032958984,-44.81222152709961,100.0,19.27906036376953,-53.37769317626953,48.64873123168945,71.82572937011719,-12.35222339630127,-15.419626235961914,100.0,66.2704086303711,100.0,63.951324462890625,19.780298233032227,87.64607238769531,-100.0,40.904361724853516,100.0,81.52749633789062,-38.68470001220703,-100.0,-63.85775375366211,100.0
2019-07-01,-56.17133331298828,-26.292055130004883,100.0,-54.19041442871094,-59.98008728027344,35.60980224609375,-100.0,-73.324951171875,100.0,-48.07124710083008,-100.0,100.0,-100.0,-100.0,-38.30685043334961,-48.719425201416016,58.171749114990234,-100.0,16.392480850219727,57.38167190551758,100.0,91.3149185180664,-85.39063262939453,17.660818099975586,-1.5379250049591064,-100.0,73.00485229492188,-86.02871704101562,50.77952194213867,100.0
2019-07-02,-53.447689056396484,8.066853523254395,100.0,-18.088394165039062,100.0,100.0,-100.0,43.45475387573242,97.02182006835938,40.279441833496094,100.0,15.497761726379395,4.269540309906006,7.164484024047852,1.4187663793563843,-29.319381713867188,1.0262936353683472,-81.57633209228516,9.829986572265625,85.83068084716797,-69.38626098632812,5.717044830322266,100.0,3.8708269596099854,84.65332794189453,-18.558570861816406,-100.0,-100.0,-19.08464813232422,100.0
2019-07-03,-30.133174896240234,-100.0,-0.23192167282104492,89.56336212158203,-26.88688850402832,-59.81454849243164,-100.0,22.098953247070312,-5.461215972900391,56.5866813659668,21.848669052124023,100.0,-100.0,-51.20105743408203,-94.17183685302734,-100.0,-85.25292205810547,-100.0,100.0,96.94384765625,-100.0,-88.65248107910156,-100.0,100.0,-19.292652130126953,29.092666625976562,-30.970365524291992,100.0,-100.0,100.0
2019-07-05,59.9870491027832,-60.60757064819336,100.0,-45.7862548828125,87.09687805175781,100.0,-100.0,-18.84121322631836,49.117164611816406,100.0,100.0,67.61184692382812,-100.0,-100.0,95.16017150878906,81.32295227050781,-100.0,-89.78132629394531,97.8212661743164,100.0,100.0,-25.878238677978516,-86.5678939819336,51.525733947753906,100.0,88.18096160888672,100.0,-30.758821487426758,-15.81696605682373,14.575492858886719
2019-07-08,-100.0,15.430295944213867,100.0,20.77320671081543,7.83001184463501,-100.0,-100.0,21.94637680053711,100.0,100.0,-58.032958984375,18.4206600189209,-17.065597534179688,-42.80499267578125,-70.9555892944336,-41.825477600097656,59.693790435791016,-100.0,100.0,25.732410430908203,77.77349090576172,100.0,15.163883209228516,16.26766586303711,100.0,100.0,100.0,-100.0,-100.0,-10.846710205078125
2019-07-09,-13.555055618286133,-26.58492660522461,23.312135696411133,85.69950103759766,-100.0,100.0,-100.0,100.0,-100.0,100.0,20.664459228515625,100.0,-100.0,100.0,-100.0,3.236248254776001,32.780982971191406,-100.0,100.0,100.0,-100.0,-46.66775894165039,54.78346252441406,-80.44470977783203,100.0,-100.0,-80.3873519897461,-100.0,-96.11305236816406,100.0
2019-07-10,-43.284114837646484,-100.0,19.025976181030273,100.0,-9.08658218383789,100.0,-8.24240493774414,100.0,-99.11357116699219,81.76039123535156,60.08147048950195,74.86448669433594,50.184242248535156,-61.85883331298828,47.906272888183594,100.0,65.23011016845703,-100.0,100.0,100.0,100.0,54.34309387207031,39.87112045288086,25.0858097076416,-91.4216537475586,-38.917903900146484,61.875431060791016,-100.0,-100.0,100.0
2019-07-11,30.139488220214844,-5.916845798492432,-42.97569274902344,58.39799499511719,100.0,-100.0,-37.05498123168945,43.0872688293457,-63.90398025512695,60.39979934692383,-61.60824203491211,100.0,100.0,-100.0,100.0,100.0,21.961902618408203,-57.703556060791016,6.843209266662598,-31.425880432128906,-5.474828243255615,2.350139617919922,-100.0,26.13827896118164,100.0,-100.0,14.194777488708496,-100.0,-100.0,100.0
2019-07-12,-4.889608383178711,-30.160560607910156,-27.96591567993164,36.516841888427734,-9.295230865478516,-100.0,-89.67581176757812,71.46436309814453,22.683340072631836,22.73690414428711,24.647682189941406,100.0,-76.56976318359375,-100.0,37.82096481323242,-100.0,100.0,-100.0,21.165382385253906,100.0,2.598726511001587,54.82867431640625,-8.030030250549316,-26.060178756713867,64.13663482666016,-100.0,100.0,-100.0,-59.269893646240234,26.19338035583496
2019-07-15,-100.0,-28.10923194885254,-72.78166198730469,58.60831832885742,100.0,48.89667510986328,-100.0,48.218833923339844,-100.0,100.0,-72.7610855102539,100.0,62.126914978027344,-100.0,-4.367735862731934,-2.6039867401123047,-9.888176918029785,-100.0,26.541423797607422,100.0,-100.0,85.6810302734375,-52.418636322021484,-100.0,100.0,30.85676383972168,73.6141128540039,-100.0,-20.621166229248047,90.98037719726562
2019-07-16,-100.0,-100.0,94.036865234375,-100.0,-100.0,23.540489196777344,-100.0,-29.191917419433594,100.0,88.73313903808594,100.0,100.0,-100.0,-100.0,-53.35322570800781,24.749460220336914,100.0,10.985612869262695,100.0,100.0,-100.0,100.0,9.802389144897461,-100.0,100.0,-25.132068634033203,-66.3751220703125,-100.0,-64.92048645019531,100.0
2019-07-17,-86.93193817138672,86.6816635131836,100.0,-80.75714111328125,-2.191502332687378,-9.414531707763672,-22.622568130493164,-14.262521743774414,-2.894914150238037,-36.43406295776367,-100.0,65.76070404052734,-23.494361877441406,94.04141998291016,-95.72921752929688,100.0,100.0,-72.49679565429688,100.0,-22.855318069458008,25.907819747924805,48.0201530456543,34.39968490600586,-100.0,75.42649841308594,-100.0,100.0,-100.0,-10.512545585632324,100.0
2019-07-18,-100.0,-96.02806854248047,100.0,-31.383419036865234,30.44365882873535,-8.966658592224121,-47.307979583740234,93.64723205566406,100.0,38.13549041748047,-43.12501907348633,100.0,100.0,-100.0,32.94649124145508,-43.22633361816406,-17.79236602783203,-47.81512451171875,100.0,100.0,-60.89586639404297,61.61183166503906,-100.0,-7.699021816253662,100.0,-100.0,57.50511169433594,-100.0,-62.55966567993164,100.0
2019-07-19,-63.986934661865234,11.698992729187012,-3.7098140716552734,-30.66972541809082,0.08029192686080933,53.886817932128906,-100.0,8.961176872253418,27.879592895507812,52.82266616821289,-7.835282325744629,100.0,-19.6163387298584,100.0,-43.042057037353516,100.0,-37.05882263183594,-56.66315460205078,100.0,100.0,-90.73836517333984,100.0,-100.0,-39.27117919921875,20.93401527404785,-100.0,-15.2188720703125,-100.0,100.0,100.0
2019-07-22,70.69512939453125,-40.26110076904297,100.0,-37.7601318359375,29.258834838867188,-100.0,-21.390241622924805,44.86646270751953,11.070859909057617,74.01298522949219,54.434078216552734,-18.577129364013672,-100.0,-30.913311004638672,100.0,100.0,100.0,-76.361083984375,100.0,100.0,48.83002471923828,23.86518669128418,36.52635955810547,45.11049270629883,100.0,79.57081604003906,100.0,-100.0,9.815973281860352,-23.310327529907227
2019-07-23,-98.45960235595703,-100.0,100.0,-46.58176040649414,100.0,13.453224182128906,-50.20008087158203,100.0,63.39154052734375,100.0,100.0,63.06768798828125,66.97603607177734,-90.50415802001953,-10.14197063446045,91.79682159423828,-13.447040557861328,94.88259887695312,100.0,100.0,92.68142700195312,72.63407897949219,-72.86957550048828,100.0,100.0,-100.0,-79.2673568725586,-95.41246032714844,-100.0,100.0
2019-07-24,100.0,49.55497360229492,50.042991638183594,100.0,-60.251922607421875,-17.5831298828125,53.98345184326172,66.06172180175781,32.83914566040039,67.28726196289062,-100.0,50.5093994140625,100.0,-100.0,-60.22634506225586,91.57007598876953,-44.21150207519531,-100.0,100.0,100.0,38.52211380004883,71.32589721679688,-15.886859893798828,-72.77257537841797,-22.052156448364258,-100.0,-16.00767707824707,3.832364082336426,-100.0,94.83795928955078
2019-07-25,-5.845900535583496,100.0,77.28524017333984,-4.433661460876465,-9.448514938354492,-100.0,-100.0,74.94701385498047,70.73673248291016,100.0,77.46605682373047,31.6774845123291,47.48265075683594,-80.21015167236328,-36.33468246459961,-51.51276397705078,-69.23176574707031,-70.37882232666016,93.7831802368164,43.531375885009766,-6.347771167755127,100.0,-80.7181396484375,-100.0,100.0,-100.0,77.66036987304688,-100.0,-34.215152740478516,100.0
2019-07-26,80.53977966308594,-100.0,-62.47406005859375,-100.0,100.0,12.485485076904297,-100.0,76.43801879882812,100.0,9.401684761047363,-57.87934112548828,67.75801086425781,-100.0,-83.06710815429688,-100.0,100.0,-100.0,-100.0,100.0,-41.13459777832031,-100.0,100.0,100.0,90.37045288085938,-100.0,50.461875915527344,99.12104034423828,-100.0,-42.00584411621094,100.0
2019-07-29,74.95018005371094,-100.0,100.0,-100.0,-80.35298919677734,82.13809967041016,-100.0,96.4070053100586,100.0,100.0,100.0,-76.9464111328125,-40.78300094604492,-100.0,-100.0,73.51991271972656,-73.88583374023438,20.730422973632812,49.54032897949219,100.0,0.11335089802742004,100.0,51.58597183227539,57.15412902832031,100.0,-19.23822784423828,100.0,-100.0,100.0,8.070384979248047
2019-07-30,100.0,-7.2380781173706055,-39.91413116455078,-13.738380432128906,-100.0,-32.000057220458984,-100.0,100.0,0.8610785007476807,37.7691764831543,-25.155656814575195,74.22036743164062,-86.54371643066406,-100.0,-100.0,93.66036987304688,100.0,-100.0,100.0,100.0,86.71154022216797,-41.773868560791016,-57.94645690917969,-86.60425567626953,-37.83680725097656,100.0,22.782316207885742,-100.0,-30.983591079711914,79.1927490234375
2019-07-31,-36.19596862792969,100.0,41.06454086303711,-69.86736297607422,77.33856964111328,-100.0,-100.0,22.780353546142578,32.425941467285156,29.720788955688477,78.08463287353516,100.0,100.0,-48.18242645263672,-67.53858947753906,100.0,100.0,-12.20644760131836,100.0,-4.216873645782471,40.154319763183594,-100.0,-100.0,29.066001892089844,100.0,87.04878234863281,-36.83741760253906,-100.0,-100.0,55.58894729614258
2019-08-01,100.0,53.750789642333984,-100.0,-26.79995346069336,100.0,100.0,-100.0,8.578944206237793,48.01978302001953,34.71364974975586,-91.94686126708984,-10.559267044067383,-100.0,-100.0,-100.0,11.023601531982422,-43.02544403076172,-66.57908630371094,100.0,100.0,6.040951728820801,33.88166427612305,-37.09123229980469,-100.0,100.0,35.10542297363281,91.23394775390625,-100.0,-42.7335319519043,60.85976791381836
2019-08-02,-38.428306579589844,19.053436279296875,100.0,-100.0,-76.4706039428711,-24.240535736083984,-82.12886810302734,62.37582015991211,89.88060760498047,100.0,88.63227081298828,-59.6508903503418,-100.0,-62.61650466918945,1.5906155109405518,-14.088921546936035,-56.21805191040039,-73.02408599853516,100.0,100.0,18.800222396850586,-42.31385040283203,-100.0,-68.67505645751953,100.0,35.17991256713867,-2.1218948364257812,-100.0,27.02242088317871,-16.597997665405273
2019-08-05,-100.0,100.0,-100.0,-100.0,-59.63902282714844,-28.381738662719727,-100.0,100.0,17.68854331970215,-100.0,100.0,3.429293632507324,-100.0,-95.16606140136719,-100.0,100.0,-53.83761978149414,-100.0,-28.750778198242188,100.0,-16.678138732910156,-67.15803527832031,67.71141052246094,-31.026979446411133,-14.266520500183105,-92.89334106445312,25.432422637939453,-100.0,-57.548404693603516,35.46706008911133
2019-08-06,-72.04217529296875,11.851984024047852,100.0,-100.0,-23.93973159790039,100.0,-80.3735122680664,100.0,-32.25668716430664,66.64970397949219,-14.69772720336914,100.0,2.7526676654815674,-34.92092514038086,29.72031593322754,100.0,-100.0,-100.0,100.0,100.0,-84.49712371826172,53.397064208984375,80.20325469970703,-100.0,66.66776275634766,-100.0,100.0,-100.0,-100.0,66.56877136230469
2019-08-07,-48.113101959228516,-100.0,-57.794464111328125,-78.68803405761719,-100.0,-21.689544677734375,-34.43061065673828,-17.51491355895996,100.0,-47.354209899902344,-41.15071105957031,100.0,53.84349060058594,-100.0,-100.0,1.457993984222412,99.02901458740234,-74.71453857421875,67.64694213867188,-37.090145111083984,87.47801971435547,-100.0,-83.6882095336914,100.0,100.0,-100.0,-55.95556640625,-100.0,-100.0,100.0
2019-08-08,100.0,49.89338684082031,-10.530072212219238,79.6357192993164,42.40195083618164,21.873994827270508,-75.39842987060547,-7.787543296813965,67.39078521728516,-100.0,0.5270227789878845,6.409030914306641,-83.56990814208984,-100.0,-72.16545104980469,-100.0,17.569433212280273,46.41059494018555,100.0,-15.412449836730957,0.16266107559204102,9.261250495910645,96.5396499633789,-0.24445131421089172,-11.798006057739258,-38.938968658447266,-100.0,75.72574615478516,100.0,15.67084789276123
2019-08-09,90.53376007080078,76.90987396240234,100.0,21.343429565429688,34.35548400878906,-31.106365203857422,-83.13352966308594,100.0,49.68882751464844,100.0,57.159507751464844,100.0,-100.0,-100.0,-100.0,28.27530860900879,34.71530532836914,-100.0,100.0,45.38908004760742,100.0,100.0,-39.445533752441406,-42.587554931640625,100.0,-100.0,100.0,-100.0,-100.0,100.0
2019-08-12,85.14570617675781,-100.0,-19.741226196289062,100.0,-100.0,-100.0,-100.0,100.0,100.0,-28.916114807128906,27.907392501831055,-68.71046447753906,58.67964172363281,-100.0,-80.01704406738281,50.656436920166016,100.0,-100.0,92.59593200683594,100.0,-31.865882873535156,-100.0,-29.997432708740234,-83.66735076904297,100.0,-84.3637924194336,100.0,-30.277324676513672,-100.0,-51.4357795715332
2019-08-13,-1.111476182937622,-43.56632995605469,-55.23432922363281,19.83222007751465,59.093727111816406,-89.46205139160156,-100.0,-18.17351531982422,-36.35073471069336,-72.54871368408203,42.03498458862305,85.83174133300781,11.247316360473633,-100.0,-33.03487777709961,-51.64350128173828,-23.313133239746094,-100.0,100.0,100.0,-61.33162307739258,67.16607666015625,25.72890853881836,75.56256866455078,100.0,21.109718322753906,100.0,-6.854212284088135,-100.0,100.0
2019-08-14,-74.95328521728516,-17.342615127563477,-24.977415084838867,14.82064437866211,100.0,-36.06776428222656,-38.892311096191406,100.0,-4.2452392578125,100.0,-100.0,85.1654281616211,13.844955444335938,2.5312960147857666,-70.51087951660156,67.14636993408203,46.39661407470703,-100.0,91.95365142822266,100.0,100.0,100.0,-1.5611439943313599,68.14925384521484,55.12413787841797,-58.079673767089844,100.0,-100.0,-100.0,100.0
2019-08-15,-100.0,-16.392127990722656,100.0,100.0,-23.482738494873047,-27.664480209350586,46.21311569213867,100.0,100.0,65.2223129272461,-97.0853271484375,13.647544860839844,100.0,-100.0,100.0,-31.188356399536133,-67.37841033935547,-100.0,100.0,100.0,-100.0,100.0,15.066635131835938,-40.6202278137207,14.018047332763672,-100.0,23.791810989379883,-81.70240020751953,-100.0,-8.443033218383789
2019-08-16,100.0,76.32634735107422,45.47602081298828,-36.73738098144531,100.0,-53.68213653564453,-100.0,100.0,-42.26291275024414,-80.79399871826172,-100.0,0.3209054470062256,-22.618328094482422,24.701297760009766,20.765867233276367,-50.513885498046875,-17.825946807861328,-100.0,85.0472183227539,55.54474639892578,-31.091468811035156,-8.84813117980957,15.151823043823242,9.214865684509277,32.25777053833008,-100.0,47.01731491088867,-100.0,-2.4260997772216797,100.0
2019-08-19,69.16825866699219,-68.8310546875,-37.384986877441406,100.0,-59.74057388305664,13.488824844360352,-100.0,-99.9240951538086,75.98811340332031,36.240501403808594,75.88843536376953,65.11422729492188,-100.0,-100.0,2.3360610008239746,-100.0,-87.66244506835938,-100.0,4.659020900726318,100.0,39.50189971923828,59.7895622253418,-50.18191909790039,-12.726593017578125,-12.679308891296387,83.61087036132812,-19.360435485839844,-80.30619812011719,44.645668029785156,100.0
2019-08-20,100.0,-6.538097381591797,100.0,-5.817302703857422,27.800222396850586,-80.70333862304688,-60.978092193603516,56.09396743774414,-5.231225490570068,100.0,35.4874267578125,24.599084854125977,-100.0,-100.0,-1.9639641046524048,-26.28917121887207,0.7239222526550293,-100.0,100.0,100.0,-29.216459274291992,100.0,52.15470886230469,100.0,100.0,40.77113342285156,-40.814884185791016,-100.0,-36.8896484375,100.0
2019-08-21,100.0,75.29625701904297,10.38176441192627,-40.67375564575195,-27.10418701171875,-52.42157745361328,-100.0,-100.0,-31.376636505126953,-62.751304626464844,100.0,1.689612865447998,-100.0,29.00115203857422,-76.4477767944336,100.0,46.949947357177734,-29.046546936035156,100.0,100.0,100.0,-100.0,73.98931121826172,100.0,28.14730453491211,-100.0,-29.163997650146484,-100.0,-100.0,100.0
2019-08-22,58.239376068115234,-97.15234375,72.530029296875,-42.060516357421875,-95.2994613647461,-41.42667770385742,-100.0,100.0,100.0,78.050537109375,9.047530174255371,100.0,-100.0,50.663936614990234,5.221268653869629,71.35676574707031,26.055816650390625,-100.0,100.0,57.644493103027344,79.97003173828125,84.47498321533203,-31.518150329589844,-100.0,66.93047332763672,-8.798617362976074,45.672271728515625,-100.0,-100.0,29.24224090576172
2019-08-23,-88.94731140136719,98.90931701660156,100.0,-100.0,74.26560974121094,-90.53313446044922,-91.0312271118164,31.8397216796875,6.779575347900391,60.3780403137207,100.0,-88.9823226928711,-100.0,-41.7229118347168,-100.0,100.0,35.49247360229492,-100.0,100.0,58.52110290527344,37.8748893737793,100.0,-100.0,-100.0,100.0,-96.24476623535156,93.61238098144531,-100.0,32.90208435058594,67.94922637939453
2019-08-26,-8.606636047363281,16.811878204345703,-97.07840728759766,38.868404388427734,56.018741607666016,22.525585174560547,-100.0,-100.0,100.0,100.0,-14.055055618286133,100.0,58.596778869628906,4.818093776702881,-100.0,-100.0,11.537286758422852,-76.96974182128906,100.0,100.0,100.0,93.87882995605469,60.06125259399414,-31.197240829467773,34.050743103027344,66.49797821044922,91.18592834472656,-100.0,-100.0,68.34144592285156
2019-08-27,-24.919466018676758,100.0,-49.1093635559082,26.64573860168457,73.11486053466797,84.13980102539062,-100.0,65.98250579833984,100.0,53.57354736328125,63.45139694213867,52.980159759521484,-100.0,95.60144805908203,-50.168968200683594,-16.3526668548584,3.665205955505371,-100.0,100.0,-30.73617172241211,72.8932876586914,41.28481674194336,5.8633270263671875,100.0,91.68596649169922,-27.91588020324707,-64.371337890625,-100.0,-100.0,26.2288818359375
2019-08-28,49.32047653198242,-94.12114715576172,-19.004709243774414,-46.210330963134766,100.0,-7.473736763000488,-100.0,2.310764789581299,-70.58557891845703,64.50483703613281,83.78475952148438,31.506071090698242,13.408154487609863,100.0,-100.0,18.996732711791992,-12.851363182067871,-97.91004943847656,96.55381774902344,82.45088195800781,49.79607391357422,100.0,-47.6581916809082,47.025726318359375,-42.026268005371094,-100.0,-100.0,-100.0,-67.90293884277344,-8.577251434326172
2019-08-29,74.0713882446289,-87.61822509765625,-58.8953971862793,6.240289688110352,100.0,-87.48690795898438,-64.9777603149414,100.0,97.6054458618164,-100.0,100.0,-30.115217208862305,-100.0,46.29030990600586,-30.210472106933594,-100.0,43.23143005371094,-100.0,100.0,100.0,23.456398010253906,100.0,-29.141273498535156,-79.35011291503906,71.30728149414062,-100.0,-49.63721466064453,-100.0,-100.0,74.27452087402344
2019-08-30,100.0,0.1698419451713562,49.391395568847656,34.77046585083008,100.0,100.0,33.140350341796875,41.43082809448242,-0.7977128028869629,100.0,40.66754150390625,100.0,-44.84605026245117,62.481807708740234,-9.027457237243652,100.0,46.013919830322266,12.368345260620117,100.0,100.0,31.419410705566406,-4.898715019226074,-63.63190841674805,100.0,57.69500732421875,40.903751373291016,96.60139465332031,-100.0,31.358102798461914,44.046871185302734
2019-09-03,-1.467818021774292,44.64827346801758,100.0,-16.894237518310547,-100.0,-8.36345100402832,-100.0,100.0,-31.543529510498047,100.0,68.65422821044922,56.15837478637695,-100.0,-100.0,-92.05158233642578,100.0,-29.329092025756836,-100.0,100.0,33.39789962768555,14.75223159790039,97.1695556640625,100.0,-90.93168640136719,80.34697723388672,30.706846237182617,-66.73402404785156,-100.0,-59.066192626953125,-88.8286361694336
2019-09-04,47.12903594970703,38.771339416503906,-23.0842227935791,-100.0,-100.0,-62.02534484863281,-69.79090881347656,-24.8959903717041,-45.729957580566406,55.55097961425781,17.87883949279785,30.54750633239746,-54.27895736694336,15.561592102050781,-97.71830749511719,73.47946166992188,88.36222076416016,29.24770164489746,100.0,24.953388214111328,100.0,-38.92354202270508,-100.0,-15.703662872314453,100.0,61.27075958251953,-13.461628913879395,-100.0,-100.0,100.0
2019-09-05,-30.08216667175293,-47.02064514160156,100.0,-80.31139373779297,-55.7171745300293,1.4178440570831299,-53.148799896240234,41.32970428466797,43.344783782958984,100.0,18.13424301147461,56.143890380859375,-100.0,14.422112464904785,-100.0,65.87213134765625,67.90264129638672,-100.0,100.0,100.0,-63.506771087646484,78.69756317138672,-100.0,5.52205753326416,100.0,-83.18356323242188,100.0,-41.390098571777344,-100.0,-37.92646026611328
2019-09-06,-7.162068843841553,3.0159459114074707,-100.0,-66.06655883789062,-30.156099319458008,-29.107820510864258,-100.0,100.0,100.0,13.094632148742676,15.767126083374023,-16.850996017456055,-100.0,-78.16647338867188,84.52841186523438,-43.650230407714844,21.714862823486328,-100.0,51.50264358520508,64.94518280029297,-39.45050811767578,-21.3007869720459,-100.0,41.09431076049805,93.48590850830078,-44.55773162841797,29.861614227294922,-26.019550323486328,-37.85625076293945,100.0
2019-09-09,-78.04220581054688,38.552005767822266,30.16876220703125,-51.256839752197266,-73.37225341796875,-100.0,-81.31552124023438,100.0,100.0,100.0,-100.0,100.0,-69.22503662109375,-100.0,76.3829345703125,9.064276695251465,-100.0,-100.0,100.0,100.0,100.0,100.0,-100.0,-100.0,100.0,-42.14366149902344,100.0,-100.0,-45.93867492675781,100.0
2019-09-10,100.0,8.473666191101074,97.0133285522461,53.87866973876953,-100.0,-52.51770782470703,-56.301910400390625,100.0,24.617534637451172,-74.8652572631836,-100.0,41.474464416503906,42.30669021606445,-79.8857192993164,-27.765623092651367,100.0,-89.41722869873047,-100.0,100.0,-44.52952194213867,100.0,-2.8014302253723145,-100.0,-100.0,100.0,-41.571563720703125,91.29666137695312,-100.0,-100.0,100.0
2019-09-11,100.0,-48.98262023925781,12.522756576538086,-100.0,3.1902129650115967,-13.702693939208984,-100.0,8.641624450683594,69.24358367919922,100.0,-100.0,29.88629913330078,-11.976930618286133,-100.0,98.702880859375,100.0,-97.81209564208984,-100.0,100.0,100.0,3.821718692779541,100.0,-30.90764045715332,-100.0,100.0,-54.605831146240234,-57.611244201660156,-100.0,-100.0,100.0
2019-09-12,-8.537803649902344,-71.88359069824219,100.0,-53.688167572021484,100.0,49.50522232055664,6.2757134437561035,100.0,28.244321823120117,-100.0,100.0,100.0,-17.577560424804688,-100.0,100.0,-40.81330490112305,-100.0,-100.0,100.0,100.0,55.62344741821289,46.59654998779297,-100.0,33.40691375732422,100.0,30.996864318847656,100.0,-65.27210235595703,-92.59931182861328,100.0
2019-09-13,-13.639802932739258,11.166463851928711,100.0,100.0,44.29341125488281,-20.48981475830078,-8.260906219482422,-100.0,85.0602035522461,-88.6608657836914,75.33415222167969,-11.216581344604492,-81.48770904541016,-100.0,46.65592956542969,83.63158416748047,45.49772644042969,-100.0,100.0,100.0,-100.0,46.837745666503906,-3.7249088287353516,-7.844171047210693,-2.748483419418335,-57.99681091308594,-0.6424881219863892,-100.0,26.160816192626953,100.0
2019-09-16,40.42079544067383,41.20390319824219,55.5127067565918,100.0,-91.3880615234375,100.0,0.3752470016479492,-2.3865461349487305,-89.1500015258789,88.09436798095703,44.83197784423828,36.70621871948242,0.210455060005188,-46.7917366027832,-58.93647003173828,79.4409408569336,100.0,-23.252605438232422,100.0,70.14337921142578,100.0,100.0,21.006275177001953,-13.352378845214844,100.0,100.0,-45.072139739990234,-100.0,11.570760726928711,100.0
